TIPO DIA,AÑO,MES,DIA,HORA,DEMANDA,Total Residencial,Total No Residencial,total_usuarios,ALLSKY_SFC_SW_DWN_pond,ALLSKY_KT_pond,T2M_pond,RH2M_pond,PRECTOTCORR_pond,CLRSKY_SFC_SW_DWN_pond,T2MWET_pond,Tasa de cambio representativa del mercado (TRM),IPP,IPC,FECHA
JUEVES,2023,2,16,20,1330.87827,2498546.0,277051.0,2775597.0,0.0,-999.0,16.83074629710293,97.19454586887072,0.4007078333057717,0.0,16.589566810311442,4878.24,181.43,130.4,2023-02-16 20:00:00
VIERNES,2023,2,17,20,1336.19293,2498546.0,277051.0,2775597.0,0.0,-999.0,18.22607998567516,97.6004220209202,0.4075187788428939,0.0,18.022938355243937,4966.33,181.43,130.4,2023-02-17 20:00:00
SABADO,2023,2,18,20,1266.45203,2498546.0,277051.0,2775597.0,0.0,-999.0,17.476779564900813,96.4899320614628,0.1502018268502235,0.0,17.180302471864607,4918.94,181.43,130.4,2023-02-18 20:00:00
DOMINGO,2023,2,19,20,1138.5724,2498546.0,277051.0,2775597.0,0.0,-999.0,17.770665417205738,97.4392764655676,0.2581642904211238,0.0,17.54497142776851,4918.94,181.43,130.4,2023-02-19 20:00:00
LUNES,2023,2,20,20,1322.31613,2498546.0,277051.0,2775597.0,0.0,-999.0,17.397143994607287,97.77735867995246,0.6513538600884783,0.0,17.205285572797493,4918.94,181.43,130.4,2023-02-20 20:00:00
MARTES,2023,2,21,20,1327.41267,2498546.0,277051.0,2775597.0,0.0,-999.0,17.676477165092773,97.5604785997391,0.2284209343071058,0.0,17.46321267820941,4918.94,181.43,130.4,2023-02-21 20:00:00
MIERCOLES,2023,2,22,20,1320.56788,2498546.0,277051.0,2775597.0,0.0,-999.0,16.65448848301825,94.3447964455935,0.0082581224868019,0.0,16.189272059308323,4950.33,181.43,130.4,2023-02-22 20:00:00
JUEVES,2023,2,23,20,1354.46974,2498546.0,277051.0,2775597.0,0.0,-999.0,17.47382141571705,97.06913324953156,0.0,0.0,17.216743061042365,4924.91,181.43,130.4,2023-02-23 20:00:00
VIERNES,2023,2,24,20,1357.08956,2498546.0,277051.0,2775597.0,0.0,-999.0,17.693970169300517,97.22142918082127,0.1429303677731313,0.0,17.44612910663904,4853.9,181.43,130.4,2023-02-24 20:00:00
SABADO,2023,2,25,20,1263.59569,2498546.0,277051.0,2775597.0,0.0,-999.0,17.460369898800153,96.74919669894442,0.0392340999071551,0.0,17.183631020641684,4849.65,181.43,130.4,2023-02-25 20:00:00
DOMINGO,2023,2,26,20,1168.54924,2498546.0,277051.0,2775597.0,0.0,-999.0,18.3343929107864,96.58342160983746,0.10238767371488,0.0,18.042532586683155,4849.65,181.43,130.4,2023-02-26 20:00:00
LUNES,2023,2,27,20,1369.29765,2498546.0,277051.0,2775597.0,0.0,-999.0,18.370050637754687,95.26209331181724,0.0241487146729154,0.0,17.96034794316322,4849.65,181.43,130.4,2023-02-27 20:00:00
MARTES,2023,2,28,20,1387.40547,2498546.0,277051.0,2775597.0,0.0,-999.0,19.00214616170864,97.57556482082954,0.0351390169394188,0.0,18.80409997560885,4808.14,181.43,130.4,2023-02-28 20:00:00
MIERCOLES,2023,3,1,20,1383.41755,2506136.0,277430.0,2783566.0,0.0,-999.0,18.14549352880442,96.90372611606836,0.0976530321177942,0.0,17.8865870218274,4814.11,181.36,131.77,2023-03-01 20:00:00
JUEVES,2023,3,2,20,1388.15701,2506136.0,277430.0,2783566.0,0.0,-999.0,18.78459240772448,96.01039593097488,0.0191640435326484,0.0,18.44732146103236,4848.78,181.36,131.77,2023-03-02 20:00:00
VIERNES,2023,3,3,20,1386.41618,2506136.0,277430.0,2783566.0,0.0,-999.0,18.54050663070321,98.45876749464536,0.027445399175015,0.0,18.4089299265762,4855.83,181.36,131.77,2023-03-03 20:00:00
SABADO,2023,3,4,20,1268.42586,2506136.0,277430.0,2783566.0,0.0,-999.0,19.06000055683968,96.43674599775972,0.3068433656683549,0.0,18.76103817549144,4780.89,181.36,131.77,2023-03-04 20:00:00
DOMINGO,2023,3,5,20,1131.00661,2506136.0,277430.0,2783566.0,0.0,-999.0,17.764768246917804,97.635591902617,0.9446794794878224,0.0,17.564821523901355,4780.89,181.36,131.77,2023-03-05 20:00:00
LUNES,2023,3,6,20,1313.14384,2506136.0,277430.0,2783566.0,0.0,-999.0,17.48514862230678,96.29738034233785,0.0406531118716064,0.0,17.181614788368588,4780.89,181.36,131.77,2023-03-06 20:00:00
MARTES,2023,3,7,20,1303.52834,2506136.0,277430.0,2783566.0,0.0,-999.0,16.977224272749414,97.3075432125554,0.7934660647529105,0.0,16.75128755344763,4734.42,181.36,131.77,2023-03-07 20:00:00
MIERCOLES,2023,3,8,20,1273.26765,2506136.0,277430.0,2783566.0,0.0,-999.0,17.18553330512012,98.59911625950308,1.1966781100214616,0.0,17.08434865923783,4744.95,181.36,131.77,2023-03-08 20:00:00
JUEVES,2023,3,9,20,1287.77038,2506136.0,277430.0,2783566.0,0.0,-999.0,17.212598785155443,97.62049455267092,0.0984926673195462,0.0,17.015085361726648,4755.59,181.36,131.77,2023-03-09 20:00:00
VIERNES,2023,3,10,20,1311.27508,2506136.0,277430.0,2783566.0,0.0,-999.0,17.87016784225702,98.3344708154935,1.3300445363968376,0.0,17.724620849658315,4748.61,181.36,131.77,2023-03-10 20:00:00
SABADO,2023,3,11,20,1194.74048,2506136.0,277430.0,2783566.0,0.0,-999.0,16.531658613447643,96.69444764737032,0.2415424207653061,0.0,16.254958287319216,4748.14,181.36,131.77,2023-03-11 20:00:00
DOMINGO,2023,3,12,20,1100.01585,2506136.0,277430.0,2783566.0,0.0,-999.0,17.45559582564236,95.85656156527276,1.905542997723065,0.0,17.13499560994782,4748.14,181.36,131.77,2023-03-12 20:00:00
LUNES,2023,3,13,20,1264.62167,2506136.0,277430.0,2783566.0,0.0,-999.0,16.86293920819553,96.75911532185694,0.4018873093003723,0.0,16.590874302962458,4748.14,181.36,131.77,2023-03-13 20:00:00
MARTES,2023,3,14,20,1270.76803,2506136.0,277430.0,2783566.0,0.0,-999.0,17.18513744240302,96.93407823274175,0.4767858531107219,0.0,16.943715266675913,4769.76,181.36,131.77,2023-03-14 20:00:00
MIERCOLES,2023,3,15,20,1253.0693,2506136.0,277430.0,2783566.0,0.0,-999.0,16.81361155438743,96.69416136710969,0.3811703512688401,0.0,16.56063699585352,4736.03,181.36,131.77,2023-03-15 20:00:00
JUEVES,2023,3,16,20,1291.75336,2506136.0,277430.0,2783566.0,0.0,-999.0,17.19660644295842,98.98911520689649,0.2458752046834887,0.0,17.11408189351357,4835.51,181.36,131.77,2023-03-16 20:00:00
VIERNES,2023,3,17,20,1269.70908,2506136.0,277430.0,2783566.0,0.0,-999.0,18.094358197362663,96.5583935103389,1.2526559204991008,0.0,17.81617983909848,4866.5,181.36,131.77,2023-03-17 20:00:00
SAALF,2023,3,18,20,1185.0196,2506136.0,277430.0,2783566.0,0.0,-999.0,16.92549193013566,97.38704863114438,0.3785193596990336,0.0,16.723914518283383,4824.25,181.36,131.77,2023-03-18 20:00:00
DOALF,2023,3,19,20,1063.13807,2506136.0,277430.0,2783566.0,0.0,-999.0,18.022847376351056,97.38294531906196,0.2190643620449452,0.0,17.806421299153676,4824.25,181.36,131.77,2023-03-19 20:00:00
LF,2023,3,20,20,1145.54041,2506136.0,277430.0,2783566.0,0.0,-999.0,18.083383063308,95.92964823539302,0.0008683789067692,0.0,17.74477026950322,4824.25,181.36,131.77,2023-03-20 20:00:00
MADLF,2023,3,21,20,1340.0211,2506136.0,277430.0,2783566.0,0.0,-999.0,18.87342011649805,95.11906018395108,0.0560556889974945,0.0,18.46249494353646,4824.25,181.36,131.77,2023-03-21 20:00:00
MIERCOLES,2023,3,22,20,1337.89197,2506136.0,277430.0,2783566.0,0.0,-999.0,18.2076626133528,96.6422310877486,0.3726222514573033,0.0,17.911881076288473,4804.29,181.36,131.77,2023-03-22 20:00:00
JUEVES,2023,3,23,20,1339.25197,2506136.0,277430.0,2783566.0,0.0,-999.0,18.042416069890205,96.6761198620762,0.0757734610927134,0.0,17.757617660224334,4776.09,181.36,131.77,2023-03-23 20:00:00
VIERNES,2023,3,24,20,1330.47269,2506136.0,277430.0,2783566.0,0.0,-999.0,17.776473448087813,97.43005741915226,4.513360868756121,0.0,17.5788361224415,4755.12,181.36,131.77,2023-03-24 20:00:00
SABADO,2023,3,25,20,1224.3934,2506136.0,277430.0,2783566.0,0.0,-999.0,17.978333526131586,97.82057166239277,0.1455664245072687,0.0,17.801282294007038,4741.76,181.36,131.77,2023-03-25 20:00:00
DOMINGO,2023,3,26,20,1127.19302,2506136.0,277430.0,2783566.0,0.0,-999.0,18.37129259374486,94.81072766372344,0.0395500519836784,0.0,17.959996306895544,4741.76,181.36,131.77,2023-03-26 20:00:00
LUNES,2023,3,27,20,1306.98703,2506136.0,277430.0,2783566.0,0.0,-999.0,16.8372636862212,97.63242743301218,0.9980054541548502,0.0,16.649784740149865,4741.76,181.36,131.77,2023-03-27 20:00:00
MARTES,2023,3,28,20,1322.87187,2506136.0,277430.0,2783566.0,0.0,-999.0,18.68995805021329,91.2448149711557,0.0641199454225263,0.0,17.951657938055,4686.83,181.36,131.77,2023-03-28 20:00:00
MIERCOLES,2023,3,29,20,1311.22623,2506136.0,277430.0,2783566.0,0.0,-999.0,16.68921078214061,92.9814511709081,0.467974878267661,0.0,16.10951997186343,4658.79,181.36,131.77,2023-03-29 20:00:00
JUEVES,2023,3,30,20,1342.38208,2506136.0,277430.0,2783566.0,0.0,-999.0,18.41050161196106,96.4466517589308,0.0509516785303456,0.0,18.123113067913604,4627.63,181.36,131.77,2023-03-30 20:00:00
VIERNES,2023,3,31,20,1298.2175,2506136.0,277430.0,2783566.0,0.0,-999.0,18.141657312957552,97.39525508286852,0.1051064677467679,0.0,17.927184119219735,4627.27,181.36,131.77,2023-03-31 20:00:00
SABADO,2023,4,1,20,1242.42935,2512448.0,277935.0,2790383.0,0.0,-999.0,17.94295853651631,96.36439364417,0.0670418971159156,0.0,17.649369971792403,4646.08,179.17,132.8,2023-04-01 20:00:00
DOMINGO,2023,4,2,20,1114.12295,2512448.0,277935.0,2790383.0,0.0,-999.0,18.441098881408035,96.14186588722768,0.1488385823738175,0.0,18.11597777079347,4646.08,179.17,132.8,2023-04-02 20:00:00
LUNES,2023,4,3,20,1340.2256,2512448.0,277935.0,2790383.0,0.0,-999.0,18.402716035755663,97.05601883325694,0.1075665706105577,0.0,18.14320269654739,4646.08,179.17,132.8,2023-04-03 20:00:00
MARTES,2023,4,4,20,1291.14563,2512448.0,277935.0,2790383.0,0.0,-999.0,18.45313631856272,96.117421547508,0.2916922945703152,0.0,18.125709839832023,4603.0,179.17,132.8,2023-04-04 20:00:00
MSS,2023,4,5,20,1270.12883,2512448.0,277935.0,2790383.0,0.0,-999.0,17.999555860252876,96.81715305389976,0.2123565940589517,0.0,17.737060027243572,4587.31,179.17,132.8,2023-04-05 20:00:00
JSS,2023,4,6,20,1025.30383,2512448.0,277935.0,2790383.0,0.0,-999.0,17.292997144119642,98.35630748180448,0.3764562391614341,0.0,17.15671741119409,4570.91,179.17,132.8,2023-04-06 20:00:00
VSS,2023,4,7,20,999.88425,2512448.0,277935.0,2790383.0,0.0,-999.0,16.636706416287655,99.01257226337746,0.1042272010688138,0.0,16.563333986768125,4570.91,179.17,132.8,2023-04-07 20:00:00
SSS,2023,4,8,20,1108.30583,2512448.0,277935.0,2790383.0,0.0,-999.0,18.327372618740867,97.20824540215447,0.0007450554278749,0.0,18.10709132043881,4570.91,179.17,132.8,2023-04-08 20:00:00
DSS,2023,4,9,20,1112.75556,2512448.0,277935.0,2790383.0,0.0,-999.0,19.228243638955657,96.60617372955612,0.0380528156887423,0.0,18.943554651816616,4570.91,179.17,132.8,2023-04-09 20:00:00
LUNES,2023,4,10,20,1334.73731,2512448.0,277935.0,2790383.0,0.0,-999.0,17.7781346646679,98.32824591462892,0.081134869299304,0.0,17.63658958644745,4570.91,179.17,132.8,2023-04-10 20:00:00
MARTES,2023,4,11,20,1333.51934,2512448.0,277935.0,2790383.0,0.0,-999.0,18.707702731130457,98.26253582393528,0.2534261604948137,0.0,18.569858700400623,4564.24,179.17,132.8,2023-04-11 20:00:00
MIERCOLES,2023,4,12,20,1367.31141,2512448.0,277935.0,2790383.0,0.0,-999.0,18.44022213438084,95.97327552884316,0.009179306209936,0.0,18.11894447106365,4516.76,179.17,132.8,2023-04-12 20:00:00
JUEVES,2023,4,13,20,1360.61355,2512448.0,277935.0,2790383.0,0.0,-999.0,18.12113717364247,98.5325939449889,0.0201892715086065,0.0,18.01761434541423,4458.87,179.17,132.8,2023-04-13 20:00:00
VIERNES,2023,4,14,20,1338.63315,2512448.0,277935.0,2790383.0,0.0,-999.0,18.38428658718176,98.03882832213355,0.2082881489745315,0.0,18.217473569040525,4424.02,179.17,132.8,2023-04-14 20:00:00
SABADO,2023,4,15,20,1287.9711,2512448.0,277935.0,2790383.0,0.0,-999.0,18.84633550304743,94.0346116787552,0.3556143368132618,0.0,18.361372481842096,4425.27,179.17,132.8,2023-04-15 20:00:00
DOMINGO,2023,4,16,20,1123.44196,2512448.0,277935.0,2790383.0,0.0,-999.0,17.551723698861412,99.04409830120092,1.5678211629012933,0.0,17.478610825108955,4425.27,179.17,132.8,2023-04-16 20:00:00
LUNES,2023,4,17,20,1329.6206,2512448.0,277935.0,2790383.0,0.0,-999.0,17.789940363025437,98.59268130933998,0.8582789853579239,0.0,17.678145820842516,4425.27,179.17,132.8,2023-04-17 20:00:00
MARTES,2023,4,18,20,1340.1778,2512448.0,277935.0,2790383.0,0.0,-999.0,18.30102053732409,97.40417019455752,0.3154837346701152,0.0,18.095570389441164,4431.45,179.17,132.8,2023-04-18 20:00:00
MIERCOLES,2023,4,19,20,1375.54875,2512448.0,277935.0,2790383.0,0.0,-999.0,19.431175748992164,91.75217900195062,0.1434906319311721,0.0,18.74382617009923,4473.07,179.17,132.8,2023-04-19 20:00:00
JUEVES,2023,4,20,20,1340.40784,2512448.0,277935.0,2790383.0,0.0,-999.0,17.1150328359942,97.5320777183634,0.6348460300969437,0.0,16.922863538804528,4532.43,179.17,132.8,2023-04-20 20:00:00
VIERNES,2023,4,21,20,1314.46013,2512448.0,277935.0,2790383.0,0.0,-999.0,17.069575423875502,98.75857816650976,0.6623987925671853,0.0,16.98028271029461,4535.78,179.17,132.8,2023-04-21 20:00:00
SABADO,2023,4,22,20,1236.39313,2512448.0,277935.0,2790383.0,0.0,-999.0,17.264132192605818,98.48459651954587,0.3359033831556456,0.0,17.142782302644477,4523.64,179.17,132.8,2023-04-22 20:00:00
DOMINGO,2023,4,23,20,1147.49586,2512448.0,277935.0,2790383.0,0.0,-999.0,18.500412434422085,96.8392553531182,0.2838492887893884,0.0,18.240497680784323,4523.64,179.17,132.8,2023-04-23 20:00:00
LUNES,2023,4,24,20,1348.569,2512448.0,277935.0,2790383.0,0.0,-999.0,18.03615497585816,95.4163176524513,0.0279452211398936,0.0,17.66609158312676,4523.64,179.17,132.8,2023-04-24 20:00:00
MARTES,2023,4,25,20,1344.50829,2512448.0,277935.0,2790383.0,0.0,-999.0,18.055619264452226,94.0568784285168,0.0776902668916776,0.0,17.57077359272903,4482.45,179.17,132.8,2023-04-25 20:00:00
MIERCOLES,2023,4,26,20,1369.46092,2512448.0,277935.0,2790383.0,0.0,-999.0,18.492461622651803,97.80823388760612,0.0949448839102015,0.0,18.31755829934457,4486.6,179.17,132.8,2023-04-26 20:00:00
JUEVES,2023,4,27,20,1388.61234,2512448.0,277935.0,2790383.0,0.0,-999.0,18.17352788488176,97.68744991637348,0.4974721749666622,0.0,17.99115453326658,4552.59,179.17,132.8,2023-04-27 20:00:00
VIERNES,2023,4,28,20,1357.00075,2512448.0,277935.0,2790383.0,0.0,-999.0,18.78191935659012,98.44755518866047,0.1048789646439216,0.0,18.660214031550503,4654.14,179.17,132.8,2023-04-28 20:00:00
SABADO,2023,4,29,20,1269.10051,2512448.0,277935.0,2790383.0,0.0,-999.0,19.018794434312422,96.33919122213688,0.3728679933901547,0.0,18.72353254732415,4669.0,179.17,132.8,2023-04-29 20:00:00
DOMINGO,2023,4,30,20,1107.46806333,2512448.0,277935.0,2790383.0,0.0,-999.0,18.877096398594745,97.66746202223852,0.0750412756958453,0.0,18.686035569310736,4669.0,179.17,132.8,2023-04-30 20:00:00
1--MAY,2023,5,1,20,1191.15327,2518629.0,278093.0,2796722.0,0.0,-999.0,18.82048825732411,96.67257528992872,0.0010846376579438,0.0,18.549313846710543,4669.0,177.7,133.38,2023-05-01 20:00:00
MARTES,2023,5,2,20,1421.12771,2518629.0,278093.0,2796722.0,0.0,-999.0,18.81583754481139,98.46567019532152,0.0005353338658615,0.0,18.68907508147037,4669.0,177.7,133.38,2023-05-02 20:00:00
MIERCOLES,2023,5,3,20,1427.08059,2518629.0,278093.0,2796722.0,0.0,-999.0,19.02309500908564,96.8961026122725,0.0021538858706728,0.0,18.77525231681948,4713.08,177.7,133.38,2023-05-03 20:00:00
JUEVES,2023,5,4,20,1428.7854,2518629.0,278093.0,2796722.0,0.0,-999.0,19.51918600418633,97.9788663513928,0.000916315600907,0.0,19.354175284493778,4667.09,177.7,133.38,2023-05-04 20:00:00
VIERNES,2023,5,5,20,1424.77605,2518629.0,278093.0,2796722.0,0.0,-999.0,19.4506000953974,98.6365013969926,0.0760055700924153,0.0,19.338458902958536,4616.58,177.7,133.38,2023-05-05 20:00:00
SABADO,2023,5,6,20,1315.79979,2518629.0,278093.0,2796722.0,0.0,-999.0,19.503218196159647,91.00936952975664,0.148157879117052,0.0,18.707711781864624,4552.56,177.7,133.38,2023-05-06 20:00:00
DOMINGO,2023,5,7,20,1223.29444,2518629.0,278093.0,2796722.0,0.0,-999.0,19.703969107405022,92.65181980189664,0.0003234965792095,0.0,19.088739231142743,4552.56,177.7,133.38,2023-05-07 20:00:00
LUNES,2023,5,8,20,1419.3711,2518629.0,278093.0,2796722.0,0.0,-999.0,19.60882175275197,97.11323979644742,0.0374826743594822,0.0,19.35613730288531,4552.56,177.7,133.38,2023-05-08 20:00:00
MARTES,2023,5,9,20,1424.44424,2518629.0,278093.0,2796722.0,0.0,-999.0,19.49432229231221,99.37210838975058,0.5000047019331918,0.0,19.446330679273807,4490.58,177.7,133.38,2023-05-09 20:00:00
MIERCOLES,2023,5,10,20,1399.50551,2518629.0,278093.0,2796722.0,0.0,-999.0,18.14006479728768,94.6509001216424,0.2214458319418233,0.0,17.682231376590167,4540.34,177.7,133.38,2023-05-10 20:00:00
JUEVES,2023,5,11,20,1396.30718,2518629.0,278093.0,2796722.0,0.0,-999.0,19.3831605107694,94.0881196951288,0.0490571604900308,0.0,18.88730335371196,4545.39,177.7,133.38,2023-05-11 20:00:00
VIERNES,2023,5,12,20,1392.18343,2518629.0,278093.0,2796722.0,0.0,-999.0,19.07048663041947,94.69479744500885,0.0087209526009378,0.0,18.63852042498325,4601.15,177.7,133.38,2023-05-12 20:00:00
SABADO,2023,5,13,20,1296.50085,2518629.0,278093.0,2796722.0,0.0,-999.0,18.98964642892644,96.9952056514734,0.1067502347390981,0.0,18.746281346519247,4564.44,177.7,133.38,2023-05-13 20:00:00
DOMINGO,2023,5,14,20,1161.03438,2518629.0,278093.0,2796722.0,0.0,-999.0,18.33143148657607,97.9928559542207,0.1543815545485035,0.0,18.15323720412683,4564.44,177.7,133.38,2023-05-14 20:00:00
LUNES,2023,5,15,20,1386.74149,2518629.0,278093.0,2796722.0,0.0,-999.0,18.70762346775976,98.72173475232788,0.1004126402266653,0.0,18.602813715485485,4564.44,177.7,133.38,2023-05-15 20:00:00
MARTES,2023,5,16,20,1396.74637,2518629.0,278093.0,2796722.0,0.0,-999.0,18.31240970679245,96.37412805062498,1.3703704873062106,0.0,18.021148787759383,4506.49,177.7,133.38,2023-05-16 20:00:00
MIERCOLES,2023,5,17,20,1379.80371,2518629.0,278093.0,2796722.0,0.0,-999.0,18.86237119742327,97.10109441338824,0.0109335536388672,0.0,18.628839909722885,4531.58,177.7,133.38,2023-05-17 20:00:00
JUEVES,2023,5,18,20,1452.03712,2518629.0,278093.0,2796722.0,0.0,-999.0,20.27364796358022,92.12047198470208,0.001593440463514,0.0,19.60987448162528,4528.3,177.7,133.38,2023-05-18 20:00:00
VIERNES,2023,5,19,20,1417.17453,2518629.0,278093.0,2796722.0,0.0,-999.0,19.696049249800303,91.78202254281976,0.2996120493921098,0.0,19.003720777395824,4521.64,177.7,133.38,2023-05-19 20:00:00
SAALF,2023,5,20,20,1274.89579,2518629.0,278093.0,2796722.0,0.0,-999.0,18.9951959472554,94.74581800765326,0.1741174739570111,0.0,18.56375752398701,4528.67,177.7,133.38,2023-05-20 20:00:00
DOALF,2023,5,21,20,1072.69388,2518629.0,278093.0,2796722.0,0.0,-999.0,18.5582115455165,97.45060053162238,0.5075080862524055,0.0,18.35499552333053,4528.67,177.7,133.38,2023-05-21 20:00:00
LF,2023,5,22,20,1169.4659,2518629.0,278093.0,2796722.0,0.0,-999.0,18.94758428259941,97.99323775834708,1.431098496740112,0.0,18.78997161677135,4528.67,177.7,133.38,2023-05-22 20:00:00
MADLF,2023,5,23,20,1308.73998,2518629.0,278093.0,2796722.0,0.0,-999.0,18.756961242483165,94.44124714219004,0.2035738589677486,0.0,18.312816744031046,4528.67,177.7,133.38,2023-05-23 20:00:00
MIERCOLES,2023,5,24,20,1337.45818,2518629.0,278093.0,2796722.0,0.0,-999.0,18.07657455764284,99.17087891467224,0.3279310278247176,0.0,18.06565955071688,4501.81,177.7,133.38,2023-05-24 20:00:00
JUEVES,2023,5,25,20,1322.14018,2518629.0,278093.0,2796722.0,0.0,-999.0,18.19249406626758,98.7288449620663,0.5847073073405222,0.0,18.084192172121504,4448.93,177.7,133.38,2023-05-25 20:00:00
VIERNES,2023,5,26,20,1321.40493,2518629.0,278093.0,2796722.0,0.0,-999.0,18.18108674369494,97.57759663634783,0.1166034700624516,0.0,17.991397385939685,4470.83,177.7,133.38,2023-05-26 20:00:00
SABADO,2023,5,27,20,1226.85996,2518629.0,278093.0,2796722.0,0.0,-999.0,18.90859820532752,99.15564196226867,1.7377027212572431,0.0,18.848253605470976,4461.66,177.7,133.38,2023-05-27 20:00:00
DOMINGO,2023,5,28,20,1126.74642,2518629.0,278093.0,2796722.0,0.0,-999.0,18.70487184997293,99.05164404256126,0.2668943105535695,0.0,18.628698444107066,4461.66,177.7,133.38,2023-05-28 20:00:00
LUNES,2023,5,29,20,1308.7332,2518629.0,278093.0,2796722.0,0.0,-999.0,19.006570638769244,98.98252093343564,0.5650227444844357,0.0,18.93009946644679,4461.66,177.7,133.38,2023-05-29 20:00:00
MARTES,2023,5,30,20,1312.54907,2518629.0,278093.0,2796722.0,0.0,-999.0,18.815414746263663,96.10308366366054,0.0270888311387402,0.0,18.48028102185344,4461.66,177.7,133.38,2023-05-30 20:00:00
MIERCOLES,2023,5,31,20,1330.46565,2518629.0,278093.0,2796722.0,0.0,-999.0,18.960223336463187,99.31854091683049,1.7525946089743634,0.0,18.9101361451013,4408.65,177.7,133.38,2023-05-31 20:00:00
JUEVES,2023,6,1,20,1328.39977,2522547.0,277891.0,2800438.0,0.0,-999.0,18.829770196662093,98.82267547076565,0.3160383375743366,0.0,18.728747210257826,4434.09,174.91,133.78,2023-06-01 20:00:00
VIERNES,2023,6,2,20,1324.59495,2522547.0,277891.0,2800438.0,0.0,-999.0,18.218676835552152,96.84246002589596,0.0084600158975131,0.0,17.960276603159937,4410.49,174.91,133.78,2023-06-02 20:00:00
SABADO,2023,6,3,20,1255.23269,2522547.0,277891.0,2800438.0,0.0,-999.0,19.07011267880239,88.58140709417599,0.0227312156169856,0.0,18.088030997293995,4355.8,174.91,133.78,2023-06-03 20:00:00
DOMINGO,2023,6,4,20,1145.67741,2522547.0,277891.0,2800438.0,0.0,-999.0,18.432720256617,95.98821028710508,0.0960872156426959,0.0,18.095473665190944,4355.8,174.91,133.78,2023-06-04 20:00:00
LUNES,2023,6,5,20,1374.2188,2522547.0,277891.0,2800438.0,0.0,-999.0,18.43603663069848,98.72644670583672,0.6636882373400161,0.0,18.331272108148795,4355.8,174.91,133.78,2023-06-05 20:00:00
MARTES,2023,6,6,20,1360.96847,2522547.0,277891.0,2800438.0,0.0,-999.0,18.49503917958548,98.66964758012853,0.4077348829004605,0.0,18.37630297474895,4307.02,174.91,133.78,2023-06-06 20:00:00
MIERCOLES,2023,6,7,20,1401.60608,2522547.0,277891.0,2800438.0,0.0,-999.0,19.034421661897174,98.53273988926016,0.4393817681376985,0.0,18.91331459221736,4245.0,174.91,133.78,2023-06-07 20:00:00
